,Scenario_Full_List,Scenario,ClimateScenario,ClimateGroup,HarvestScenario,Replicate,Time,EcoregionName,NEEC,SOMTC,AGB,AG_NPPC,C_Leaf,C_FRoot,C_Wood,C_CRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3
12827,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,0, eco17,0,13042,17546.4,44.5,370.2,281.3,7878.3,1999.1,1673.7,468.1,21.7,9.4,26.5,6.8,144.2,1296.2,5297.9,6303.7
12828,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,0, eco18,0,15954.5,19071.8,13.4,419.7,319,8545.9,2181.1,1738.4,488,24.6,10.8,28.4,7.5,151.8,1519.5,5893.2,8390
12829,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,0, eco19,0,17810.3,22711.8,34.9,435.9,331.3,10240.6,2610.9,2222.4,627.3,26.3,11.4,31.1,8.1,176.8,2021.2,6878.3,8734
12830,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,0, eco20,0,17325,20546.6,23.6,425.7,323.6,9233,2345,1932.9,541.1,24.5,10.5,29.7,7.5,167.3,1600.3,6619.7,8937.8
12831,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,0, eco21,0,26614.3,22226.6,16.1,459.7,349.4,9988.9,2540.1,2085.4,585.1,26.8,12.9,28.9,8.6,186.1,2359,11415.4,12653.9
12832,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,10, eco1,-154.5,8593.8,18051.7,322.3,479.3,364.2,8007.3,2048,1791.1,630.8,17.9,7.1,23.6,6.1,124.7,850.7,3746.6,3871.8
12833,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,10, eco2,-155.3,10226.3,18022.6,328,475,361,7997.7,2057,1786.7,643.1,18.1,7,23.6,6,126,1034.1,4130.4,4935.9
12834,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,10, eco3,-178.4,14191.7,17883.1,349.9,500.8,380.6,7906.1,2038.3,1770.6,660.1,19,7.4,24.5,6.3,128.7,1784.9,5531,6747.1
12835,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,10, eco4,-168.8,15045.9,17587.5,345.9,484.9,368.5,7783,2013.5,1755.7,663.9,18.8,7.2,24.2,6.1,127.7,1772.3,5702.8,7443.2
12836,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,10, eco5,-169,13256.4,13002.7,296.9,412.6,313.6,5700.2,1471.9,1199.1,462.9,16.2,6.1,20.5,5.2,96.3,1591.7,4751.3,6817.1
12837,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,10, eco6,-205.6,23907.6,15053.9,354.1,528.7,401.8,6548.2,1665.9,1383.7,541.7,20,7.7,25,6.5,111.3,2152.6,9509.5,12134.1
12838,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,10, eco7,-187.2,25555.2,13141.7,332.9,488.9,371.6,5689.2,1447.9,1192.2,486.6,18.7,7.2,23,6,100,2186.7,9894.6,13373.9
12839,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,10, eco8,-191,9587.8,23744,394.6,584.7,444.4,10577.6,2691.1,2103.9,695.6,20.4,7.7,25.9,6.2,146.2,965.8,4282.8,4192.9
12840,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,10, eco9,-194.7,10680.6,22906.9,398,580.5,441.1,10188.2,2596.2,2026.4,683,20.4,7.8,25.5,6.1,143.4,1040.5,4489.9,5006.8
12841,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,10, eco10,-215.5,14194.6,20702.5,405.8,599.6,455.7,9132.3,2332.2,1812.9,671.1,21,8.1,26.4,6.3,137.6,1637.4,5625.4,6794.2
12842,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,10, eco11,-209.5,15826.5,24185.5,432.7,651.5,495.1,10717.9,2728.6,2134.6,741.5,22.5,8.7,28.3,6.8,153.8,1690.6,6301.2,7680.9
12843,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,10, eco12,-215.1,16767.7,22037.2,422.3,631.5,480,9727.8,2477.2,1935.5,696.7,22,8.5,27.6,6.6,144.4,1944.1,6374.4,8304.9
12844,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,10, eco13,-236.5,22320.2,23075.7,434.8,666.9,506.8,10180.6,2581.6,2005.3,714.1,22.7,9.2,27.7,7,148.8,2061.8,9790.3,10319.2
12845,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,10, eco14,-247.5,25338.3,22024.9,449.2,669.5,508.8,9684.1,2458.2,1908.1,714.7,22.8,10,25.9,7.1,147.1,2308.7,10631.9,12250.5
12846,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,10, eco15,-198.4,7834.7,17702.2,353.1,510,387.6,7811.9,1986.8,1557.4,543.1,17.4,6.6,22.7,4.7,122.2,881.1,3435.8,3395.6
12847,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,10, eco16,-176.7,11645,17098.9,352.5,501.2,380.9,7536.9,1918.3,1648.7,670.6,16.8,6.9,20.9,4.6,125.7,1242.9,4647.9,5628.6
12848,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,10, eco17,-196.6,13097,18472.9,384.2,552.4,419.8,8131.3,2071.8,1701.8,669.5,18.5,7.3,24.2,5,133.2,1421.8,5241.5,6300.5
12849,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,10, eco18,-267.5,16029.2,21155.2,467,643.1,488.8,9301.5,2383.4,1811.1,679.8,22.4,8.9,27.5,5.9,151.3,1641.3,5853,8383.6
12850,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,10, eco19,-270.2,17960.8,24466.2,499.8,696.5,529.4,10804.4,2760.4,2228.7,818.4,23.6,9.4,29.7,6.4,172,2175.9,6882.4,8730.5
12851,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,10, eco20,-214.6,17252.1,21985.3,440.8,643.2,488.9,9691.5,2468.5,1966.2,730.5,21.5,8.5,27.5,5.9,153.5,1728.6,6439.1,8930.8
12852,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,10, eco21,-268.8,26790.3,23790.1,493.1,696.5,529.4,10486.7,2673.1,2128.4,807.5,23.1,10.1,26.7,6.5,168.6,2572.1,11384.2,12665.4
12853,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,20, eco1,-212.4,8787.7,19384.3,365,549.2,417.4,8563.9,2192.7,1712.6,676,21.9,9.1,25.8,8.1,123,902.8,3885.9,3876
12854,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,20, eco2,-209.9,10401,19070.5,366.7,540.1,410.5,8425.2,2167.5,1714.1,705.6,21.9,9,25.5,7.9,123.2,1092,4244.2,4941.6
12855,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,20, eco3,-218.2,14409.4,18643.1,375,556.5,422.9,8207.8,2115.3,1707.9,741.4,22.3,9.2,25.9,8.1,124.3,1896.1,5640.1,6748.9
12856,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,20, eco4,-213.6,15199.5,18398.8,374.2,543,412.7,8106.2,2096.3,1693,740.5,22.1,9,25.7,7.9,123.4,1872.6,5760.1,7443.4
12857,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,20, eco5,-218.9,13399.4,14192.9,336.5,478.7,363.8,6193.4,1602.4,1217.4,558.5,20.1,8,22.9,7,98.3,1707.6,4779.3,6814.3
12858,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,20, eco6,-242,24039.8,15908.6,377.9,586.8,446,6891.7,1756.6,1385.6,654.2,23.6,9.6,26.4,8.4,110.2,2299.9,9484.7,12145
12859,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,20, eco7,-236.3,25547.2,14271.2,368.3,562.8,427.7,6146.1,1568.4,1216.3,598.5,22.9,9.4,25.3,8,101.7,2326.5,9735.6,13383.5
12860,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,20, eco8,-239.3,9794.6,25760.1,452.1,674.8,512.9,11435.2,2915.1,2045.9,742.4,23.1,9.2,27.2,7.8,144.6,1020.4,4431.5,4198
12861,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,20, eco9,-255.1,10850.6,25118.1,465.1,678.7,515.8,11129.5,2841.6,1982.3,736.8,23.4,9.3,27.2,7.8,143.2,1094.9,4600.7,5011.9
12862,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,20, eco10,-266.6,14424.3,21940.3,460.4,661,502.4,9652.9,2469.5,1787.9,763.8,22.6,9.2,26.5,7.6,134.2,1742,5754.7,6793.5
12863,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,20, eco11,-265.8,15968.5,25929.4,492.3,739.3,561.9,11449.9,2917,2079.3,810.9,24.8,10.1,29,8.5,150.3,1766.9,6372.7,7678.6
12864,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,20, eco12,-281.3,16934.7,23725.3,489.8,714.6,543.1,10438.3,2662.3,1900.4,777.2,24.4,9.8,28.4,8.1,142.3,2048.1,6442.6,8301.7
12865,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,20, eco13,-288.1,22655.7,24367,489.7,740.8,563,10713.7,2720.8,1968.5,807,24.7,10.4,28.1,8.4,145.4,2192.6,9986.8,10331.1
12866,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,20, eco14,-297.9,25578.1,23273.6,501.4,747.7,568.3,10192.8,2588.8,1881.1,816.9,24.5,11.2,26.4,8.6,143.1,2449.6,10723.1,12262.4
12867,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,20, eco15,-242.1,8081.6,19097.2,390.7,568.6,432.2,8409.2,2146,1548.1,619,20.3,8.2,23.7,6.2,119.3,950.9,3610.7,3400.7
12868,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,20, eco16,-210.6,11790,17721.2,375.5,544.7,414,7786.1,1986.8,1578.6,723.2,18.9,8.2,21.4,6,117.9,1311.7,4734.9,5625.5
12869,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,20, eco17,-231.4,13227.8,19113.8,407.3,589.7,448.2,8395.5,2143.7,1664.8,751.1,20.5,8.5,24.2,6.4,125.5,1500.3,5304.3,6297.8
12870,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,20, eco18,-318.8,16197.7,23007.6,505.3,721.3,548.2,10094.2,2587.6,1844.9,780.9,25.3,10.7,28.5,7.8,145.5,1726.1,5948.7,8377.4
12871,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,20, eco19,-273.3,18183.5,25033.7,496.8,734.3,558.1,11033.6,2817.7,2175.8,926.9,25.3,10.8,29.1,7.9,159.4,2291.4,7005.2,8727.6
12872,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,20, eco20,-259.3,17288.2,22608.2,468.9,688.9,523.6,9938.8,2534.7,1931,838.6,23.8,10,27.5,7.4,144.6,1800.5,6419.3,8923.8
12873,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,20, eco21,-296.8,27055.1,24508.1,506.9,739.7,562.2,10781.1,2746.9,2090.2,911.6,25,11.6,26.9,8.1,156.7,2726.4,11493.4,12678.6
12874,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,30, eco1,-199.3,9014.9,19709.7,315.2,541.2,411.3,8724.9,2232.4,1795.1,758.2,27.6,11.9,30.9,11.3,130.6,952.5,4051.5,3880.2
12875,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,30, eco2,-204.6,10614.1,19449.7,321.2,539.1,409.7,8604.6,2211,1791.4,785.9,27.7,11.8,30.8,11.2,130.7,1144.5,4391.7,4947.3
12876,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,30, eco3,-203,14668.4,18181.4,319.8,529.9,402.7,8017.5,2063,1779,856.7,27.2,11.6,30.1,11,129.2,1989.7,5798.2,6751.3
12877,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,30, eco4,-202.2,15404.2,18027.3,320.4,527.2,400.7,7947.6,2050.6,1761.9,851,27.1,11.5,30.2,10.9,128.3,1952.9,5878.8,7444.2
12878,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,30, eco5,-168.6,13609.3,13667.7,262.5,446.7,339.5,5978.6,1545.1,1326.3,696.1,23.2,9.5,25.8,9.1,102.4,1800,4894.7,6812.3
12879,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,30, eco6,-178.9,24246.5,14989.2,288.9,532.7,404.9,6513.7,1658.1,1496.6,798.2,26.9,11.3,29.3,10.7,113.7,2408.8,9568.8,12155.3
12880,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,30, eco7,-152.3,25646.1,12853.5,262.4,489.6,372.1,5552.9,1414.4,1319.5,774.5,24.8,10.4,26.8,9.8,102.4,2426.8,9724.4,13392.5
12881,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,30, eco8,-246,10062.5,26515.5,411.9,677.2,514.7,11788,3001.6,2197,851.6,29.5,12.5,32.8,11.6,153.8,1076.7,4628.9,4203.1
12882,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,30, eco9,-256.1,11104.6,25752.3,420.1,679.6,516.5,11426.7,2913.3,2145,866.8,29.7,12.6,32.8,11.6,152.3,1151.8,4783.6,5016.9
12883,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,30, eco10,-283.7,14722.7,21633.5,428.3,651.4,495,9518.4,2430.8,1907.3,912,28.6,12.2,31.7,11,141,1835.3,5952.9,6793.5
12884,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,30, eco11,-293.9,16214.2,26249.1,463.5,738.6,561.3,11601.1,2950.2,2217.6,943.4,32,13.7,35.2,12.5,159.6,1842,6535.8,7676.9
12885,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,30, eco12,-301.8,17202.2,23783.1,456.8,714.2,542.8,10465.9,2664.3,2036.7,925.7,31.1,13.2,34.4,12,150.3,2142.2,6610.3,8299.4
12886,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,30, eco13,-299,23058.7,24179.7,450.8,726.5,552.1,10640.1,2698.5,2086.2,943.6,31.3,13.8,33.9,12.3,152.7,2305.8,10257.8,10342.4
12887,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,30, eco14,-299.4,25899.9,22825.7,452.9,727,552.5,10003,2534.4,1997.4,963.8,30.6,14.6,32,12.4,149,2562.4,10914.7,12273.7
12888,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,30, eco15,-276.5,8416.2,20172.6,417.7,600.5,456.4,8883,2269.6,1682,727.4,25.7,11,28.6,9.4,132.2,1030.9,3847.1,3406
12889,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,30, eco16,-261.5,12007.2,18419.3,408.1,583.1,443.2,8075.9,2060,1644,793.9,24,11.1,26,9.2,127.2,1378.4,4878.5,5623
12890,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,30, eco17,-308.2,13464,19676.4,459,628.8,477.9,8620.9,2202,1746.6,855.3,26.3,11.5,29.6,9.8,136,1578.9,5453.5,6295.7
12891,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,30, eco18,-329.1,16491.7,23733.1,507.3,740.3,562.6,10416.4,2664,2028,927,30.5,13.8,33.2,11.5,157.3,1813.8,6148.4,8372.2
12892,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,30, eco19,-314.5,18493.8,24509.2,514.8,731.9,556.2,10789.5,2750.3,2274.6,1086,30.2,13.4,33.1,11.4,166.2,2400.2,7201.9,8725.5
12893,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,30, eco20,-332.6,17464.1,23262.2,515.2,726.5,552.1,10208.7,2602,2038,951.4,30.1,13.3,33.1,11.3,156.2,1871.7,6518.5,8917.7
12894,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,30, eco21,-353.3,27433.4,24854.3,539.4,760.2,577.8,10923.4,2780.2,2196.6,1039.4,30.8,15,32.1,12,167.1,2862.8,11712.1,12691.4
12895,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,40, eco1,-246.8,9231.8,19480.9,411.9,539.4,409.9,8619.4,2201.2,1893.5,836.8,23.4,10.3,25.5,10.2,127.6,993.8,4225.6,3884.8
12896,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,40, eco2,-258.6,10814.3,19246.1,421.4,542.8,412.5,8505.3,2179.1,1863.7,861.6,23.5,10.3,25.6,10.1,126.3,1187.4,4547.3,4953.3
12897,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,40, eco3,-269.2,14903.4,17189.2,426.1,530.3,403,7550.8,1935.6,1821.8,945.1,22.8,9.9,24.7,9.8,122.9,2064.2,5962,6754.2
12898,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,40, eco4,-269.4,15597.1,17022.4,427.6,528.7,401.8,7473.7,1920.6,1800.4,941.7,22.7,9.8,24.8,9.7,121.8,2016.7,6013.1,7445.5
12899,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,40, eco5,-233.8,13798.4,12307.7,355.3,431.2,327.7,5354.9,1379.3,1369.2,807.9,18.7,7.9,20.5,7.9,94.9,1871.1,5021.5,6810.8
12900,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,40, eco6,-227,24420.3,12478.1,369.1,476.2,361.9,5390,1366.8,1508.4,939.5,20,8.7,21.4,8.6,101.3,2486.1,9667,12166
12901,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,40, eco7,-211.7,25690.8,10569.3,347.7,445.2,338.4,4523.6,1146.6,1313.4,880.3,18.8,8.1,20,8,90.4,2482.8,9716,13401.7
12902,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,40, eco8,-308,10293.6,26910.8,507.9,687.7,522.6,11963.6,3037.8,2318.3,927.1,27.3,11.8,29.1,11.2,152.2,1117.2,4815.6,4208.6
12903,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,40, eco9,-302.9,11323.2,25622.6,502.9,678.4,515.6,11367,2887.3,2262.6,964.7,26.8,11.6,28.6,11,148.7,1191.8,4960.3,5022.4
12904,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,40, eco10,-326.6,14986,20542.2,502.2,650.9,494.7,9005.9,2289.8,1962.4,1018.6,25.5,11.1,27.5,10.4,134.7,1907,6150,6794.2
12905,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,40, eco11,-349.2,16447,26029.6,553.8,745.2,566.4,11491.3,2912.2,2313,1039.5,29,12.7,30.9,12,155.5,1901,6714.7,7675.8
12906,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,40, eco12,-350.1,17448,23004.6,537.2,716.6,544.6,10097.7,2559,2103.8,1034.4,27.8,12.1,29.9,11.4,144,2215.4,6790.9,8297.6
12907,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,40, eco13,-362.7,23432.4,23449.5,540.5,724,550.2,10299.5,2603.9,2139.3,1040.7,28,12.5,29.6,11.6,146.1,2393.2,10538.8,10354.3
12908,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,40, eco14,-361.3,26199.7,21295.1,538.6,713.5,542.3,9297.1,2345.5,2034.4,1080,26.9,13,27.7,11.5,140.4,2646.5,11127.3,12285.5
12909,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,40, eco15,-323.6,8710.5,20648.2,491.5,635,482.6,9072.2,2314.4,1774.2,800.3,23.3,10,25.4,8.7,129.5,1092.1,4076.9,3412
12910,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,40, eco16,-331.4,12218.2,18784.3,497.8,642.5,488.3,8188.1,2080.6,1689.9,852.6,22.4,10.7,23.9,8.9,125.1,1433.9,5038.3,5620.9
12911,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,40, eco17,-332.1,13710.5,19095.4,516,658.3,500.3,8318.3,2117,1798.3,972.3,23.5,10.2,26.2,8.9,130.8,1647.6,5638,6294
12912,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,40, eco18,-377.8,16766.5,23584.7,588.7,776.7,590.3,10310.3,2623.6,2139,1040.6,27.3,12.5,29.2,10.6,153.3,1884.1,6361.7,8367.5
12913,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,40, eco19,-365.8,18750.3,24517.6,598.6,790.8,601,10734.7,2724.1,2280.5,1140.5,27.9,12.3,30.5,10.7,159.8,2478.5,7387.9,8724.1
12914,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,40, eco20,-387.7,17662.8,23493.8,602.6,779.8,592.6,10264.4,2608.5,2108.9,1045.4,27.7,12.3,30.1,10.6,153,1932.2,6665.5,8912
12915,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,40, eco21,-430.7,27830,24644.7,644,819.1,622.5,10766.1,2730.7,2250,1146.3,28.5,13.9,29.6,11.4,163.2,2977.6,11984.3,12704.8
12916,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,50, eco1,-224.4,9405.7,20427.7,377.4,578.8,439.9,9025.1,2299.6,1911.9,823.2,26.6,11.6,29,11.4,132.9,1023.6,4359.6,3889.6
12917,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,50, eco2,-238.5,10991.5,20176.6,389.5,589.2,447.8,8896.5,2271.3,1909.2,851.6,26.9,11.7,29.4,11.5,133,1220,4679.1,4959.5
12918,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,50, eco3,-277.1,15094.5,18265.1,413.4,601.1,456.9,7985.8,2038.8,1792.7,895,27.3,11.7,29.7,11.6,128.4,2117.4,6091.2,6757.5
12919,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,50, eco4,-276.5,15755,18148,414.2,599.5,455.6,7932.2,2029.5,1780.5,891,27.2,11.6,29.8,11.5,127.7,2060.6,6119.7,7447.1
12920,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,50, eco5,-246.2,13940.8,13189,349.7,506.4,384.8,5694,1457.5,1335.5,763.6,22.9,9.6,25.3,9.6,99.7,1917.5,5114.1,6809.5
12921,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,50, eco6,-255.2,24504,12774.6,369.5,550.4,418.3,5455.2,1376.3,1401.6,871,24.4,10.4,26.3,10.4,103.2,2523,9701.2,12176.7
12922,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,50, eco7,-240.9,25678.6,10421.7,348.6,512.2,389.3,4387.3,1105.3,1212.3,839.1,22.6,9.6,24.5,9.6,91.3,2505.4,9671,13410.9
